Timestamp,X,Y,Z,Cx,Cy
28-Jun-2024 17:04:30.186,40.03125,-12.431251,-37.725002,1915,778
28-Jun-2024 17:04:30.286,40.03125,-12.356251,-37.818752,1915,778
28-Jun-2024 17:04:30.386,39.9375,-12.31875,-37.950001,1915,778
28-Jun-2024 17:04:30.486,40.068752,-12.225,-38.006252,1915,778
28-Jun-2024 17:04:30.586,40.050003,-12.168751,-37.912502,1915,778
28-Jun-2024 17:04:30.686,39.918751,-12.20625,-37.893753,1915,778
28-Jun-2024 17:04:30.786,39.862503,-12.1125,-37.875,1915,778
28-Jun-2024 17:04:30.886,39.862503,-12.187501,-37.875,1915,778
28-Jun-2024 17:04:30.986,39.84375,-12.225,-37.931252,1915,778
28-Jun-2024 17:04:31.086,39.825001,-12.39375,-37.893753,1915,778
28-Jun-2024 17:04:31.185,39.900002,-12.281251,-37.800003,1915,778
28-Jun-2024 17:04:31.285,39.806252,-12.356251,-37.856251,1915,778
28-Jun-2024 17:04:31.385,39.768753,-12.356251,-38.006252,1915,778
28-Jun-2024 17:04:31.485,39.84375,-12.337501,-37.96875,1915,778
28-Jun-2024 17:04:31.585,39.881252,-12.262501,-37.96875,1915,778
28-Jun-2024 17:04:31.685,39.84375,-12.262501,-37.875,1915,778
28-Jun-2024 17:04:31.785,39.768753,-12.281251,-37.912502,1915,778
28-Jun-2024 17:04:31.885,39.84375,-12.20625,-37.912502,1915,778
28-Jun-2024 17:04:31.985,39.768753,-12.468751,-37.893753,1915,778
28-Jun-2024 17:04:32.085,39.84375,-12.375001,-37.856251,1915,778
28-Jun-2024 17:04:32.185,39.84375,-12.468751,-37.912502,1915,778
28-Jun-2024 17:04:32.285,39.787502,-12.4875,-37.987503,1915,778
28-Jun-2024 17:04:32.385,39.900002,-12.525001,-38.043751,1915,778
28-Jun-2024 17:04:32.485,39.825001,-12.525001,-38.15625,1915,778
28-Jun-2024 17:04:32.585,39.862503,-12.450001,-38.137501,1915,778
28-Jun-2024 17:04:32.685,39.787502,-12.431251,-38.175003,1915,778
28-Jun-2024 17:04:32.785,39.84375,-12.375001,-38.100002,1915,778
28-Jun-2024 17:04:32.885,39.787502,-12.468751,-38.100002,1915,778
28-Jun-2024 17:04:32.985,39.862503,-12.450001,-38.043751,1915,778
28-Jun-2024 17:04:33.085,39.956253,-12.4875,-37.931252,1915,778
28-Jun-2024 17:04:33.185,39.806252,-12.6,-37.875,1915,778
28-Jun-2024 17:04:33.285,39.881252,-12.656251,-37.818752,1915,778
28-Jun-2024 17:04:33.385,39.918751,-12.806251,-37.875,1915,778
28-Jun-2024 17:04:33.485,39.881252,-12.7875,-37.818752,1915,778
28-Jun-2024 17:04:33.585,39.862503,-12.675,-37.818752,1915,778
28-Jun-2024 17:04:33.685,39.900002,-12.69375,-37.856251,1915,778
28-Jun-2024 17:04:33.785,39.881252,-12.69375,-37.650002,1915,778
28-Jun-2024 17:04:33.885,39.84375,-12.76875,-37.612503,1915,778
28-Jun-2024 17:04:33.985,39.956253,-12.618751,-37.650002,1915,778
28-Jun-2024 17:04:34.085,39.956253,-12.637501,-37.631252,1915,778
28-Jun-2024 17:04:34.185,39.993752,-12.562501,-37.668751,1915,778
28-Jun-2024 17:04:34.285,39.993752,-12.58125,-37.725002,1915,778
28-Jun-2024 17:04:34.385,39.993752,-12.618751,-37.706253,1915,778
28-Jun-2024 17:04:34.485,39.900002,-12.675,-37.575001,1915,778
28-Jun-2024 17:04:34.585,39.862503,-12.675,-37.631252,1915,778
28-Jun-2024 17:04:34.685,39.900002,-12.656251,-37.631252,1915,778
28-Jun-2024 17:04:34.785,39.84375,-12.69375,-37.631252,1915,778
28-Jun-2024 17:04:34.885,39.806252,-12.50625,-37.6875,1915,778
28-Jun-2024 17:04:34.985,39.806252,-12.4125,-37.6875,1915,778
28-Jun-2024 17:04:35.085,39.84375,-12.356251,-37.706253,1915,778
28-Jun-2024 17:04:35.185,39.825001,-12.4125,-37.762501,1915,778
28-Jun-2024 17:04:50.985,47.981251,-10.856251,-55.312504,1920,1045
28-Jun-2024 17:04:51.085,47.925003,-10.96875,-55.237503,1920,1045
28-Jun-2024 17:04:51.185,47.831253,-11.0625,-55.237503,1920,1045
28-Jun-2024 17:04:51.285,47.8125,-10.931251,-55.200001,1920,1045
28-Jun-2024 17:04:51.385,47.943752,-10.837501,-55.181252,1920,1045
28-Jun-2024 17:04:51.485,47.887501,-10.70625,-55.331253,1920,1045
28-Jun-2024 17:04:51.585,47.943752,-10.51875,-55.406254,1920,1045
28-Jun-2024 17:04:51.685,47.868752,-10.6125,-55.425003,1920,1045
28-Jun-2024 17:04:51.785,47.737503,-10.556251,-55.556252,1920,1045
28-Jun-2024 17:04:51.885,47.831253,-10.462501,-55.518753,1920,1045
28-Jun-2024 17:04:51.985,47.925003,-10.3125,-55.537502,1920,1045
28-Jun-2024 17:04:52.085,47.962502,-10.293751,-55.556252,1920,1045
28-Jun-2024 17:04:52.185,47.887501,-10.200001,-55.518753,1920,1045
28-Jun-2024 17:04:52.285,47.868752,-10.181251,-55.462502,1920,1045
28-Jun-2024 17:04:52.385,47.831253,-10.200001,-55.443752,1920,1045
28-Jun-2024 17:04:52.485,47.8125,-10.087501,-55.500004,1920,1045
28-Jun-2024 17:04:52.585,47.737503,-10.012501,-55.593754,1920,1045
28-Jun-2024 17:04:52.685,47.606251,-10.06875,-55.743752,1920,1045
28-Jun-2024 17:04:52.785,47.643753,-10.14375,-55.800003,1920,1045
28-Jun-2024 17:04:52.885,47.625,-10.2375,-55.818752,1920,1045
28-Jun-2024 17:04:52.985,47.606251,-10.25625,-55.837502,1920,1045
28-Jun-2024 17:04:53.085,47.775002,-10.25625,-55.893753,1920,1045
28-Jun-2024 17:04:53.185,47.850002,-10.275001,-55.912502,1920,1045
28-Jun-2024 17:04:53.285,47.943752,-10.21875,-55.950001,1920,1045
28-Jun-2024 17:04:53.385,48.168751,-10.35,-55.725002,1920,1045
28-Jun-2024 17:04:53.485,48.187504,-10.275001,-55.650002,1920,1045
28-Jun-2024 17:04:53.585,48.131252,-10.181251,-55.650002,1920,1045
28-Jun-2024 17:04:53.685,48.093754,-10.14375,-55.687504,1920,1045
28-Jun-2024 17:04:53.785,48.056252,-10.200001,-55.743752,1920,1045
28-Jun-2024 17:04:53.885,48.018753,-10.25625,-55.725002,1920,1045
28-Jun-2024 17:04:53.985,47.925003,-10.3125,-55.725002,1920,1045
28-Jun-2024 17:04:54.085,47.887501,-10.3125,-55.650002,1920,1045
28-Jun-2024 17:04:54.185,47.887501,-10.181251,-55.762501,1920,1045
28-Jun-2024 17:04:54.285,47.831253,-10.21875,-55.762501,1920,1045
28-Jun-2024 17:04:54.385,47.868752,-10.2375,-55.781254,1920,1045
28-Jun-2024 17:04:54.485,47.962502,-10.25625,-55.668751,1920,1045
28-Jun-2024 17:04:54.585,48.056252,-10.2375,-55.725002,1920,1045
28-Jun-2024 17:04:54.685,48.056252,-10.293751,-55.687504,1920,1045
28-Jun-2024 17:04:54.785,48.037502,-10.21875,-55.762501,1920,1045
28-Jun-2024 17:04:54.885,47.981251,-10.25625,-55.800003,1920,1045
28-Jun-2024 17:04:54.985,48,-10.35,-55.818752,1920,1045
28-Jun-2024 17:04:55.085,47.981251,-10.425,-55.875004,1920,1045
28-Jun-2024 17:04:55.185,48,-10.5,-55.818752,1920,1045
28-Jun-2024 17:04:55.285,48.018753,-10.5,-55.800003,1920,1045
28-Jun-2024 17:04:55.385,48.037502,-10.462501,-55.762501,1920,1045
28-Jun-2024 17:04:55.485,47.943752,-10.35,-55.818752,1920,1045
28-Jun-2024 17:04:55.585,47.962502,-10.40625,-55.706253,1920,1045
28-Jun-2024 17:04:55.685,47.962502,-10.51875,-55.631252,1920,1045
28-Jun-2024 17:04:55.785,47.793751,-10.387501,-55.593754,1920,1045
28-Jun-2024 17:04:55.885,47.868752,-10.3125,-55.500004,1920,1045
28-Jun-2024 17:04:55.985,47.831253,-10.200001,-55.500004,1920,1045
28-Jun-2024 17:04:56.085,47.831253,-10.2375,-55.481251,1920,1045
28-Jun-2024 17:04:56.185,47.90625,-10.35,-55.443752,1920,1045
28-Jun-2024 17:04:56.285,47.962502,-10.368751,-55.425003,1920,1045
28-Jun-2024 17:04:56.385,48,-10.275001,-55.406254,1920,1045
28-Jun-2024 17:04:56.485,48.056252,-10.2375,-55.443752,1920,1045
28-Jun-2024 17:04:56.585,48.206253,-10.35,-55.368752,1920,1045
28-Jun-2024 17:04:56.685,48.281254,-10.35,-55.368752,1920,1045
28-Jun-2024 17:04:56.785,48.150002,-10.387501,-55.425003,1920,1045
28-Jun-2024 17:04:56.885,48.131252,-10.368751,-55.425003,1920,1045
28-Jun-2024 17:04:56.985,48.018753,-10.200001,-55.500004,1920,1045
28-Jun-2024 17:04:57.085,48,-10.181251,-55.500004,1920,1045
28-Jun-2024 17:04:57.185,48.075001,-10.2375,-55.537502,1920,1045
28-Jun-2024 17:04:57.285,48.056252,-10.21875,-55.556252,1920,1045
28-Jun-2024 17:04:57.385,48.168751,-10.275001,-55.631252,1920,1045
28-Jun-2024 17:04:57.485,48.168751,-10.25625,-55.612503,1920,1045
28-Jun-2024 17:04:57.585,48.281254,-10.181251,-55.631252,1920,1045
28-Jun-2024 17:04:57.685,48.300003,-10.21875,-55.631252,1920,1045
28-Jun-2024 17:04:57.785,48.318752,-10.275001,-55.575001,1920,1045
28-Jun-2024 17:04:57.885,48.281254,-10.2375,-55.556252,1920,1045
28-Jun-2024 17:04:57.985,48.262501,-10.14375,-55.500004,1920,1045
28-Jun-2024 17:04:58.085,48.375004,-10.03125,-55.331253,1920,1045
28-Jun-2024 17:04:58.185,48.281254,-9.9375,-55.350002,1920,1045
28-Jun-2024 17:04:58.285,48.206253,-9.9375,-55.387501,1920,1045
28-Jun-2024 17:04:58.385,48.262501,-9.975,-55.256252,1920,1045
28-Jun-2024 17:04:58.485,48.243752,-9.9375,-55.256252,1920,1045
28-Jun-2024 17:04:58.585,48.337502,-9.975,-55.256252,1920,1045
28-Jun-2024 17:04:58.685,48.375004,-9.95625,-55.181252,1920,1045
28-Jun-2024 17:04:58.785,48.318752,-9.918751,-55.162502,1920,1045
28-Jun-2024 17:04:58.885,48.262501,-9.900001,-55.331253,1920,1045
28-Jun-2024 17:04:58.985,48.243752,-9.88125,-55.275002,1920,1045
28-Jun-2024 17:04:59.085,48.318752,-9.9375,-55.200001,1920,1045
28-Jun-2024 17:04:59.185,48.262501,-9.993751,-55.237503,1920,1045
28-Jun-2024 17:04:59.285,48.281254,-10.012501,-55.181252,1920,1045
28-Jun-2024 17:04:59.385,48.318752,-9.975,-55.162502,1920,1045
28-Jun-2024 17:04:59.485,48.300003,-10.087501,-55.256252,1920,1045
28-Jun-2024 17:04:59.585,48.300003,-10.25625,-55.237503,1920,1045
28-Jun-2024 17:04:59.685,48.225002,-10.293751,-55.106251,1920,1045
28-Jun-2024 17:04:59.785,48.262501,-10.368751,-55.087502,1920,1045
28-Jun-2024 17:04:59.885,48.168751,-10.368751,-55.050003,1920,1045
28-Jun-2024 17:04:59.985,48.206253,-10.44375,-54.937504,1920,1045
28-Jun-2024 17:05:00.085,48.225002,-10.35,-54.937504,1920,1045
28-Jun-2024 17:05:00.185,48.093754,-10.35,-54.900002,1920,1045
28-Jun-2024 17:05:00.285,48.168751,-10.21875,-54.881252,1920,1045
28-Jun-2024 17:05:00.385,48.243752,-10.14375,-54.900002,1920,1045
28-Jun-2024 17:05:00.485,48.375004,-10.3125,-54.937504,1920,1045
28-Jun-2024 17:05:00.585,48.281254,-10.275001,-54.993752,1920,1045
28-Jun-2024 17:05:00.685,48.318752,-10.2375,-54.975002,1920,1045
28-Jun-2024 17:05:00.785,48.318752,-10.1625,-55.050003,1920,1045
28-Jun-2024 17:05:00.885,48.356251,-10.25625,-55.087502,1920,1045
28-Jun-2024 17:05:17.585,5.8875,25.518751,-28.668751,1920,1330
28-Jun-2024 17:05:17.685,5.94375,25.687502,-28.650002,1920,1330
28-Jun-2024 17:05:17.785,6.09375,25.762501,-28.725,1920,1330
28-Jun-2024 17:05:17.885,6.01875,25.893751,-28.875002,1920,1330
28-Jun-2024 17:05:17.985,6,25.875002,-28.931252,1920,1330
28-Jun-2024 17:05:18.085,5.98125,25.987501,-29.00625,1920,1330
28-Jun-2024 17:05:18.185,5.8875,25.950001,-28.987501,1920,1330
28-Jun-2024 17:05:18.285,5.75625,25.968752,-28.893751,1920,1330
28-Jun-2024 17:05:18.385,5.71875,26.137501,-28.725,1920,1330
28-Jun-2024 17:05:18.485,5.625,26.081251,-28.518751,1920,1330
28-Jun-2024 17:05:18.585,5.45625,26.1,-28.406252,1920,1330
28-Jun-2024 17:05:18.685,5.4,26.081251,-28.293751,1920,1330
28-Jun-2024 17:05:18.785,5.3625,26.062502,-28.237501,1920,1330
28-Jun-2024 17:05:18.885,5.19375,26.025002,-28.06875,1920,1330
28-Jun-2024 17:05:18.985,5.23125,26.118752,-27.937502,1920,1330
28-Jun-2024 17:05:19.085,5.2125,26.081251,-27.900002,1920,1330
28-Jun-2024 17:05:19.185,5.15625,26.081251,-27.956251,1920,1330
28-Jun-2024 17:05:19.285,5.11875,26.19375,-27.956251,1920,1330
28-Jun-2024 17:05:19.385,5.15625,26.156252,-27.900002,1920,1330
28-Jun-2024 17:05:19.485,5.08125,26.062502,-27.88125,1920,1330
28-Jun-2024 17:05:19.585,5.11875,26.156252,-27.862501,1920,1330
28-Jun-2024 17:05:19.685,5.25,26.156252,-27.806252,1920,1330
28-Jun-2024 17:05:19.785,5.2125,26.081251,-27.843752,1920,1330
28-Jun-2024 17:05:19.885,5.2875,26.137501,-27.825001,1920,1330
28-Jun-2024 17:05:19.985,5.25,26.081251,-27.768751,1920,1330
28-Jun-2024 17:05:20.085,5.26875,26.025002,-27.768751,1920,1330
28-Jun-2024 17:05:20.185,5.23125,26.1,-27.750002,1920,1330
28-Jun-2024 17:05:20.285,5.30625,26.2875,-27.750002,1920,1330
28-Jun-2024 17:05:20.385,5.34375,26.268751,-27.675001,1920,1330
28-Jun-2024 17:05:20.485,5.30625,26.250002,-27.825001,1920,1330
28-Jun-2024 17:05:20.585,5.4,26.250002,-27.7875,1920,1330
28-Jun-2024 17:05:20.685,5.4375,26.231251,-27.825001,1920,1330
28-Jun-2024 17:05:20.785,5.49375,26.250002,-27.88125,1920,1330
28-Jun-2024 17:05:20.885,5.49375,26.250002,-28.012501,1920,1330
28-Jun-2024 17:05:20.985,5.625,26.268751,-28.06875,1920,1330
28-Jun-2024 17:05:21.085,5.64375,26.175001,-28.087502,1920,1330
28-Jun-2024 17:05:21.185,5.625,26.19375,-28.125002,1920,1330
28-Jun-2024 17:05:21.285,5.625,26.268751,-28.050001,1920,1330
28-Jun-2024 17:05:21.385,5.625,26.325001,-28.125002,1920,1330
28-Jun-2024 17:05:21.485,5.56875,26.400002,-28.087502,1920,1330
28-Jun-2024 17:05:21.585,5.5125,26.400002,-28.087502,1920,1330
28-Jun-2024 17:05:21.685,5.5125,26.38125,-28.050001,1920,1330
28-Jun-2024 17:05:21.785,5.49375,26.418751,-28.031252,1920,1330
28-Jun-2024 17:05:21.885,5.49375,26.362501,-27.993752,1920,1330
28-Jun-2024 17:05:21.985,5.45625,26.362501,-28.06875,1920,1330
28-Jun-2024 17:05:22.085,5.4375,26.325001,-28.050001,1920,1330
28-Jun-2024 17:05:22.185,5.38125,26.268751,-28.087502,1920,1330
28-Jun-2024 17:05:22.285,5.475,26.19375,-28.181252,1920,1330
28-Jun-2024 17:05:22.385,5.5125,26.19375,-28.012501,1920,1330
28-Jun-2024 17:05:22.485,5.55,26.212502,-27.993752,1920,1330
28-Jun-2024 17:05:22.585,5.45625,26.062502,-28.050001,1920,1330
28-Jun-2024 17:05:22.685,5.38125,26.175001,-28.031252,1920,1330
28-Jun-2024 17:05:22.785,5.34375,26.137501,-27.993752,1920,1330
28-Jun-2024 17:05:22.885,5.325,26.175001,-28.050001,1920,1330
28-Jun-2024 17:05:22.985,5.4,26.231251,-28.106251,1920,1330
28-Jun-2024 17:05:23.085,5.34375,26.306252,-28.012501,1920,1330
28-Jun-2024 17:05:23.185,5.4375,26.268751,-28.106251,1920,1330
28-Jun-2024 17:05:23.285,5.41875,26.325001,-28.181252,1920,1330
28-Jun-2024 17:05:23.385,5.45625,26.343752,-28.06875,1920,1330
28-Jun-2024 17:05:23.485,5.5875,26.175001,-28.031252,1920,1330
28-Jun-2024 17:05:23.585,5.7,26.137501,-28.125002,1920,1330
28-Jun-2024 17:05:23.685,5.7375,26.137501,-28.087502,1920,1330
28-Jun-2024 17:05:23.785,5.68125,26.1,-27.975,1920,1330
28-Jun-2024 17:05:23.885,5.5875,26.1,-27.956251,1920,1330
28-Jun-2024 17:05:23.985,5.5125,26.19375,-27.918751,1920,1330
28-Jun-2024 17:05:24.085,5.41875,26.1,-27.825001,1920,1330
28-Jun-2024 17:05:24.185,5.49375,26.156252,-27.918751,1920,1330
28-Jun-2024 17:05:24.285,5.45625,26.250002,-27.956251,1920,1330
28-Jun-2024 17:05:24.385,5.475,26.38125,-27.937502,1920,1330
28-Jun-2024 17:05:24.485,5.41875,26.418751,-27.975,1920,1330
28-Jun-2024 17:05:24.585,5.38125,26.493752,-27.993752,1920,1330
28-Jun-2024 17:05:24.685,5.49375,26.418751,-28.125002,1920,1330
28-Jun-2024 17:05:24.785,5.6625,26.38125,-28.200001,1920,1330
28-Jun-2024 17:05:24.885,5.7,26.38125,-28.293751,1920,1330
28-Jun-2024 17:05:24.985,5.625,26.362501,-28.331251,1920,1330
28-Jun-2024 17:05:25.085,5.68125,26.250002,-28.425001,1920,1330
28-Jun-2024 17:05:25.185,5.71875,26.250002,-28.406252,1920,1330
28-Jun-2024 17:05:25.285,5.85,26.156252,-28.518751,1920,1330
28-Jun-2024 17:05:25.385,5.98125,26.1,-28.612501,1920,1330
28-Jun-2024 17:05:25.485,6.075,26.025002,-28.575001,1920,1330
28-Jun-2024 17:05:25.585,5.90625,25.968752,-28.575001,1920,1330
28-Jun-2024 17:05:25.685,6.05625,26.156252,-28.518751,1920,1330
28-Jun-2024 17:05:25.785,6.1875,26.081251,-28.44375,1920,1330
28-Jun-2024 17:05:25.885,6.075,26.250002,-28.35,1920,1330
28-Jun-2024 17:05:25.985,5.98125,26.175001,-28.35,1920,1330
28-Jun-2024 17:05:26.085,5.925,26.212502,-28.237501,1920,1330
28-Jun-2024 17:05:26.185,5.83125,26.137501,-28.1625,1920,1330
28-Jun-2024 17:05:26.285,5.7375,26.268751,-28.143751,1920,1330
28-Jun-2024 17:05:26.385,5.8125,26.268751,-28.050001,1920,1330
28-Jun-2024 17:05:26.485,5.64375,26.175001,-28.031252,1920,1330
28-Jun-2024 17:05:26.585,5.5875,26.156252,-28.050001,1920,1330
28-Jun-2024 17:05:26.685,5.5875,26.19375,-28.050001,1920,1330
28-Jun-2024 17:05:26.785,5.60625,26.212502,-28.087502,1920,1330
28-Jun-2024 17:05:26.885,5.53125,26.19375,-28.181252,1920,1330
28-Jun-2024 17:05:26.985,5.60625,26.231251,-28.143751,1920,1330
28-Jun-2024 17:05:27.085,5.7,26.343752,-28.200001,1920,1330
28-Jun-2024 17:05:27.185,5.68125,26.38125,-28.237501,1920,1330
28-Jun-2024 17:05:27.285,5.75625,26.2875,-28.218752,1920,1330
28-Jun-2024 17:05:27.385,5.8125,26.2875,-28.218752,1920,1330
28-Jun-2024 17:05:27.485,5.94375,26.156252,-28.312502,1920,1330
28-Jun-2024 17:05:40.984,-4.66875,45.675003,-28.950001,1710,1324
28-Jun-2024 17:05:41.084,-4.40625,45.693752,-28.893751,1710,1324
28-Jun-2024 17:05:41.184,-4.48125,45.75,-28.950001,1710,1324
28-Jun-2024 17:05:41.284,-4.5,45.881252,-28.987501,1710,1324
28-Jun-2024 17:05:41.384,-4.51875,45.956253,-28.856251,1710,1324
28-Jun-2024 17:05:41.484,-4.5,45.9375,-28.762501,1710,1324
28-Jun-2024 17:05:41.584,-4.35,46.050003,-28.575001,1710,1324
28-Jun-2024 17:05:41.684,-4.40625,46.087502,-28.518751,1710,1324
28-Jun-2024 17:05:41.784,-4.51875,46.125,-28.425001,1710,1324
28-Jun-2024 17:05:41.884,-4.63125,46.125,-28.481251,1710,1324
28-Jun-2024 17:05:41.984,-4.65,46.181252,-28.312502,1710,1324
28-Jun-2024 17:05:42.084,-4.51875,46.237503,-28.143751,1710,1324
28-Jun-2024 17:05:42.184,-4.5375,46.162502,-28.1625,1710,1324
28-Jun-2024 17:05:42.284,-4.63125,46.331253,-28.106251,1710,1324
28-Jun-2024 17:05:42.384,-4.7625,46.293751,-28.143751,1710,1324
28-Jun-2024 17:05:42.484,-4.6875,46.3125,-28.087502,1710,1324
28-Jun-2024 17:05:42.584,-4.6875,46.387501,-28.125002,1710,1324
28-Jun-2024 17:05:42.684,-4.65,46.350002,-28.125002,1710,1324
28-Jun-2024 17:05:42.784,-4.70625,46.275002,-28.087502,1710,1324
28-Jun-2024 17:05:42.884,-4.6875,46.125,-28.012501,1710,1324
28-Jun-2024 17:05:42.984,-4.66875,46.21875,-27.937502,1710,1324
28-Jun-2024 17:05:43.084,-4.59375,46.068752,-27.975,1710,1324
28-Jun-2024 17:05:43.184,-4.66875,45.956253,-27.937502,1710,1324
28-Jun-2024 17:05:43.284,-4.66875,45.9375,-27.975,1710,1324
28-Jun-2024 17:05:43.384,-4.55625,45.731251,-27.993752,1710,1324
28-Jun-2024 17:05:43.484,-4.5,45.712502,-27.88125,1710,1324
28-Jun-2024 17:05:43.584,-4.44375,45.675003,-27.900002,1710,1324
28-Jun-2024 17:05:43.684,-4.5,45.768753,-28.050001,1710,1324
28-Jun-2024 17:05:43.784,-4.4625,45.75,-28.031252,1710,1324
28-Jun-2024 17:05:43.884,-4.5,45.84375,-28.050001,1710,1324
28-Jun-2024 17:05:43.984,-4.36875,45.956253,-28.1625,1710,1324
28-Jun-2024 17:05:44.084,-4.33125,45.9375,-28.143751,1710,1324
28-Jun-2024 17:05:44.184,-4.35,46.068752,-28.087502,1710,1324
28-Jun-2024 17:05:44.284,-4.3125,46.125,-28.1625,1710,1324
28-Jun-2024 17:05:44.384,-4.21875,46.200001,-28.218752,1710,1324
28-Jun-2024 17:05:44.484,-4.1625,46.275002,-28.200001,1710,1324
28-Jun-2024 17:05:44.584,-4.1625,46.200001,-28.1625,1710,1324
28-Jun-2024 17:05:44.684,-4.2375,46.162502,-27.975,1710,1324
28-Jun-2024 17:05:44.784,-4.14375,46.125,-27.862501,1710,1324
28-Jun-2024 17:05:44.884,-4.18125,46.181252,-27.825001,1710,1324
28-Jun-2024 17:05:44.984,-4.18125,46.03125,-27.918751,1710,1324
28-Jun-2024 17:05:45.084,-4.25625,46.050003,-27.937502,1710,1324
28-Jun-2024 17:05:45.184,-4.25625,45.975002,-27.88125,1710,1324
28-Jun-2024 17:05:45.284,-4.33125,45.900002,-27.843752,1710,1324
28-Jun-2024 17:05:45.384,-4.35,45.918751,-27.937502,1710,1324
28-Jun-2024 17:05:45.484,-4.29375,45.975002,-28.087502,1710,1324
28-Jun-2024 17:05:45.584,-4.36875,46.012501,-28.050001,1710,1324
28-Jun-2024 17:05:45.684,-4.44375,45.956253,-28.1625,1710,1324
28-Jun-2024 17:05:45.784,-4.55625,45.993752,-28.143751,1710,1324
28-Jun-2024 17:05:45.884,-4.59375,46.050003,-28.106251,1710,1324
28-Jun-2024 17:05:45.984,-4.66875,46.03125,-28.181252,1710,1324
28-Jun-2024 17:05:46.084,-4.70625,45.993752,-28.143751,1710,1324
28-Jun-2024 17:05:46.184,-4.7625,46.012501,-28.1625,1710,1324
28-Jun-2024 17:05:46.284,-4.6875,45.918751,-28.106251,1710,1324
28-Jun-2024 17:05:46.384,-4.74375,45.900002,-28.143751,1710,1324
28-Jun-2024 17:05:46.484,-4.7625,45.787502,-28.106251,1710,1324
